,id,name,description,address,area,beds,baths,price,Price category,town,squareFeet,lotSize,type,yearBuilt,lastRenovated,dateListed,status,Appliances,Exterior Features,furnished,basement,fireplaceFeatures,heating,laundryFeatures,parkingFeatures,sewer,waterSource,listingAgent/name,listingAgent/phoneNumber,listingAgent/email,listingAgent/linkMlsId,listingAgency/name,listingAgency/phoneNumber,listingAgency/faxNumber,listingAgency/email,location/latitude,location/longitude
92,39879,"74 Turkeyland Cove Road, Edgartown MA 02539","This waterfront compound is privately sited on 4.8 acres overlooking stunning water views and sunsets across Turkeyland Cove. There are 2 homes, the main house is tastefully laid out with a well equipped kitchen, dining and living room with stone fireplace and french doors to a private deck. Such a peaceful setting you won't want to leave. Beautiful custom details include wood floors throughout, built-ins and a full pantry with sink, multiple cabinets, shelving and 2 pull out freezers. There are 2 first floor bedrooms that share a full bath that step out to a deck with outdoor shower, also a 1/2 bath whimsically painted. Second floor includes 2 bedrooms that share a bath with a claw foot tub and open shower. Also a balcony that leads you to the outdoor shower. Many custom built-ins, a window seat and lovely views of the pond. 
The pool house is privately sited in its own secluded area and includes a changing room, wet bar, beverage refrigerator, outside shower and a patio that is steps to an in-ground lap pool. Beautifully landscaped grounds with a charming garden shed with electric and water. There is a fenced in area with raised beds for growing your own vegetables and flowers. As a bonus, take your motor boat, kayak or paddle board from your private dock to a deeded beach lot on the South Shore. Truly a one of a kind property and an opportunity to enjoy a piece of Vineyard living.","74 Turkeyland Cove Road, Edgartown MA 02539",,7,6,15000000,5,Edgartown,5166,4.8,Multi Family,1986,2010,2022-07-14T15:10:39.920Z,Active,Stove,"Deeded Beach, Private Beach, Public Beach, Deck, Garden, Patio",Unfurnished,Second house with full basement.,3,GFHA,,"Yes, Plenty",Septic Tank,Well,Brenda Galligan,508-662-7181,galligan.brenda@gmail.com,20907,Karen M. Overtoom R.E.,508-693-7832,508-693-5751,sales@overtoommv.com,41.364993,-70.546038
93,39885,"21 Island Inn Road # 34G, Oak Bluffs MA 02557","PLUG AND PLAY!!  Condo living - no lawn mowing or other home maintenance tasks to worry about! Enjoy your time at the Island Inn Country Club with ease. Walk to the beach to relax, enjoy a game of tennis and swim in the large, heated pool. Cook in your updated kitchen with granite countertops or grab a delicious meal steps away at Noman's Restaurant. This unit OFFERS 1 BEDROOM WITH PRIVACY and an ADDITIONAL SLEEPING AREA FOR 2 more people to comfortably sleep 4 people. Use your space as desired and/or rent it when you are away. Vacasa rental management team is onsite and in place to handle everything for you (housekeeping, bookings, repairs, etc) to provide a stress-free experience. The Island Inn is seasonal and welcomes guests from April - October.","21 Island Inn Road # 34G, Oak Bluffs MA 02557",State Beach,1,1.5,449000,5,Oak Bluffs,584,0,Condominium,1983,1,2022-07-16T17:09:51.520Z,Active,Stove,"Deck, Public Beach, Cov, Community Pool, Tennis Court",Furnished,,Gas,Electric,,yes,Septic Tank,Town,Jennifer B. DaSilva,973.568.7093,jennifer.dasilva@compass.com,46804,Compass | Point B,508-627-4567,508-627-4567,wendy.harman@compass.com,41.44047,-70.557837
94,39525,"1 Holly Bear Lane, Edgartown MA 02539","One lot listed here, but all 4 are available. Each lot will have a 4 bedroom septic permit approved. Town water available to each lot, and electricity. There is a $250 annual membership in the Holly Bear Lane Road Association required, and Owner may record house design covenants on these 4 lots prior to a P&S being executed. Broker has a partial ownership interest in property. Broker is also a builder and can give a land/house package price.  Note: $3,189,000 new spec home now on market being built just across the Street.","1 Holly Bear Lane, Edgartown MA 02539",Central,0,0,749000,5,Edgartown,,0.5002,Unimproved Land,,,2022-04-21T07:08:51.180Z,Active,,,,,,,,,Septic Tank,Town,Paul Adler,508-627-0020,blackdog@vineyard.net,21067,Nab's Corner,508-645-3462,508-645-2236,blackdog@vineyard.net,41.398753,-70.545991
95,40332,"30 Fairmount Avenue, Oak Bluffs MA 02557","CHARMING CAPE WITH COTTAGE STYLING. Renovated in 2019, this charming cape features many tasteful upgrades and offers a picturesque and serene setting. The first floor is comprised of an open-designed floor plan combining a sunlit Living/Dining and Kitchen with updated appliances and cabinets. Sliding glass doors open out to a beautifully landscaped yard and outdoor entertainment area, surrounded by hydrangeas, lilies and fragrant lavender, with ample room for lounging and entertaining. The garden features a natural rock wall and pea stone paths that lead you to a cozy outdoor fire pit or vine-covered alfresco dining area. Extras include hardwood floors, custom tile and more! The property is ideally located with easy access to down-island towns, ferries and beaches and is perfect for a rental property, seasonal or year-round living.","30 Fairmount Avenue, Oak Bluffs MA 02557",Central,3,2,1275000,5,Oak Bluffs,1365,0.23,Single Family Residence,1988,2019,2022-12-05T11:10:00.730Z,Active,,"Deck, Garden, Patio, Porch, Public Beach",Unfurnished,The lower level includes the laundry area with washer and dryer. There is also a sauna.,,Other,,,Septic Tank,Town,Carson Crissman,330-993-7832,carson.crissman@compass.com,58664,Compass | Point B,508-627-4567,508-627-4567,wendy.harman@compass.com,41.438822,-70.5806
96,40339,"9 Heather Trail, West Tisbury MA 02575","Lovely Post & Beam main house with working brick fireplace, spacious cooks country kitchen and screened in porch.  Cherry wood floors throughout. All nestled into a peaceful setting on 3.50 acres of rolling wood land off Deep Bottom Road.  West Tisbury property ownership allows for purchase of sticker to the highly sought after Lambert's Cove Beach.  This listing also includes a 768sq. ft. guest house.","9 Heather Trail, West Tisbury MA 02575",Central,6,3.5,2500000,5,West Tisbury,2705,3.5,Single Family Residence,1998,2020,2022-12-08T15:31:49.637Z,Active Under Contract,,"Public Beach, Private Beach, Deck, Screen Porch, Porch",Unfurnished,,1,GFHA,,Plenty,Septic Tank,Well,Julianna Flanders,,julie@flandersrealestate.net,20847,Flanders Real Estate,508-645-2632,508-645-3346,flanders@flandersrealestate.net,41.422355,-70.647473
97,40350,"131 North Water Street, Edgartown MA 02539","UNPARALLELED LUXURY AWAITS AT THE HARBOR VIEW CAPTAIN’S COTTAGES - Near the end of North Water Street, overlooking Edgartown’s picturesque harbor and steps from the iconic lighthouse, sits the most storied hotel on Martha’s Vineyard. The legendary Harbor View Hotel has been a mainstay for all to gather for generations. Built in 1891 and after a top to bottom restoration in 2018 and extensive modernization again in 2021, this charming and sophisticated resort is offering the opportunity of fully managed residences with deeded ownership providing the splendor of Vineyard homeownership without the worry of maintenance and property management. Sprinkled across the property, the Harbor View Captain’s Cottages provide all of the hotel’s refined amenities. This gorgeous 2-Bedroom, 2-Bath second floor residence is located in the Captain Collins Cottage and features fresh and inviting spaces with furnishings that evoke Vineyard style and life lived near the sea. There is even a private outdoor shower! Enjoy morning coffee on the veranda before a day lounging at the pool and cabanas. Have the Concierge book a tee time or pack a picnic for your afternoon relaxing with a book at Lighthouse Beach. Gather for sunset cocktails before dining at the hotel’s award winning Bettini Restaurant, while the Chef prepares your favorite meal. Bicycle or stroll around Edgartown Village and enjoy the many art galleries, shops and restaurants surrounded by the beauty and historic charm of the village. Ownership at the Harbor View Captain’s Cottages has been thoroughly contemplated to offer the finest service and unsurpassed experiences for Vineyard lovers of all ages. Owners enjoy a myriad of benefits including dining and lodging discounts at the hotel. There is also a fully managed rental program available for when owners are not in residence. The Harbor View Captain’s Cottages offer easy and carefree second home ownership with the opportunity for idyllic in-town living.","131 North Water Street, Edgartown MA 02539",Downtown,2,2,2195000,5,Edgartown,960,0,Condominium,2011,2020,2022-12-10T14:30:27.447Z,Active,,"Garden, Porch, Community Pool, Gym, Public Beach",Furnished,There is a private storage locker located on the basement level.,Gas Fireplace,GFHA,,Hotel Parking Lot or On-Street Parking.,Twn,Town,Kim Naylor,203-247-1852,kim.naylor@compass.com,52889,Compass | Point B,508-627-4567,508-627-4567,wendy.harman@compass.com,41.392759,-70.506571
98,40352,"131 North Water Street, Edgartown MA 02539","UNPARALLELED LUXURY AWAITS AT THE HARBOR VIEW CAPTAIN’S COTTAGES - Near the end of North Water Street, overlooking Edgartown’s picturesque harbor and steps from the iconic lighthouse, sits the most storied hotel on Martha’s Vineyard. The legendary Harbor View Hotel has been a mainstay for all to gather for generations. Built in 1891 and after a top to bottom restoration in 2018 and extensive modernization again in 2021, this charming and sophisticated resort is offering the opportunity of fully managed residences with deeded ownership providing the splendor of Vineyard homeownership without the worry of maintenance and property management. Sprinkled across the property, the Harbor View Captain’s Cottages provide all of the hotel’s refined amenities. This gorgeous 2-Bedroom, 2-Bath second floor residence is located in the Captain Rowley Cottage and features fresh and inviting spaces with furnishings that evoke Vineyard style and life lived near the sea. There is a private outdoor shower and front and back private porches! Enjoy morning coffee on the veranda before a day lounging at the pool and cabanas. Have the Concierge book a tee time or pack a picnic for your afternoon relaxing with a book at Lighthouse Beach. Gather for sunset cocktails before dining at the hotel’s award winning Bettini Restaurant, while the Chef prepares your favorite meal. Bicycle or stroll around Edgartown Village and enjoy the many art galleries, shops and restaurants surrounded by the beauty and historic charm of the village. Ownership at the Harbor View Captain’s Cottages has been thoroughly contemplated to offer the finest service and unsurpassed experiences for Vineyard lovers of all ages. Owners enjoy a myriad of benefits including dining and lodging discounts at the hotel. There is also a fully managed rental program available for when owners are not in residence. The Harbor View Captain’s Cottages offer easy and carefree second home ownership with the opportunity for idyllic in-town living.","131 North Water Street, Edgartown MA 02539",Downtown,2,2,2510000,5,Edgartown,895,0,Condominium,2011,2021,2022-12-10T15:26:39.997Z,Active,,"Public Beach, Community Pool, Porch, Gym, Garden",Furnished,There is a private storage locker located on the basement level of the Captain Osborne Cottage next door.,,GFHA,,Hotel Parking Lot or On-Street Parking.,Twn,Town,Kim Naylor,203-247-1852,kim.naylor@compass.com,52889,Compass | Point B,508-627-4567,508-627-4567,wendy.harman@compass.com,41.392759,-70.506571
99,40378,"20 Leona Lane, West Tisbury MA 02575","Welcome to Nat's Farm, a secluded neighborhood located less than two miles from Alley's and a short walk from the West Tisbury School as well as State Forest walking trails. This contemporary home is sited strategically on the 1.4 acre lot to provide a spacious backyard complemented by a south facing deck perfect for sunbathing or hosting a BBQ. A row of windows and sliding glass doors allow plenty of sunlight into the first floor living room and dining area. There is a bedroom with its own full bath off the kitchen, as well as a separate wing with two bedrooms that share a full bath and laundry. The top floor has a second living room space, and the master bedroom is replete with fireplace, a deck overlooking the backyard and loft bedroom which could also double as a home office. Recent additions of solar panels and mini-splits for AC and Heat ensure comfort and affordability and minimize the possibility of moisture related issues like mold. Sellers are in the process of installing a water filtration system and an on-demand hot water system for the kitchen.","20 Leona Lane, West Tisbury MA 02575",Central,4,3,1595000,5,West Tisbury,2338,1.38,Single Family Residence,1988,,2022-12-22T11:39:58.100Z,Active,Washer,"Deck, Hot Tub, Cov",Unfurnished,Full Basement,2,Electric,,Yes,Septic Tank,Well,Jared Bicknell,781-264-2947,jaredbicknellmv@gmail.com,46972,Feiner Real Estate,508-645-2658,508-645-3588,feinerrealestate@aol.com,41.399447,-70.661708
100,40386,"9 Wendall Avenue, Oak Bluffs MA 02557","EAST CHOP Oak Bluffs ~ a rare opportunity! You cannot beat this location with easy access to the ferry ports, beaches, public launch, the East Chop Beach Club, and bustling downtown activities where you can enjoy plenty of shopping and restaurants. This single-story home offers two bedrooms, a full bath, and an open kitchen and living/dining room, with enough yard for outdoor entertaining. Don’t miss out on a great chance to own a “piece of the rock”, in a sought-after neighborhood. Bring your vision and inspiration and create a fun and fabulous year-round or getaway Vineyard home. Offered in ''as is'' condition.","9 Wendall Avenue, Oak Bluffs MA 02557",East Chop,2,1,949000,5,Oak Bluffs,1040,0.104,Single Family Residence,1970,,2022-12-27T17:06:35.500Z,Active,Washer,,Unfurnished,Crawl space.,0,GFHA,,Yes,Septic Tank,Town,Stephanie Roache,508-560-7074,roache@donnellyandco.com,37352,Donnelly + Co,508-627-1022,,,41.462216,-70.564862
101,40403,"44 Green Hollow Road, Edgartown MA 02539","This charming 4-bedroom cottage with detached garage and guest house is located in the very desirable mid-harbor area of Edgartown Harbor. The property is over an acre and offers unobstructed views over the rolling lawn to nearly 100 ft of harbor frontage and a private dock. The current cottage could be restored or if one desires a new larger home could be built. The property has been approved for a 6,000 sf / 5-bedroom home and carriage house with apartment above. This offering represents a rare opportunity to own a harbor front property with the ability to build new.","44 Green Hollow Road, Edgartown MA 02539",Katama,5,2,11250000,5,Edgartown,1647,1.14,Single Family Residence,1925,,2023-01-09T11:23:14.697Z,Pending,Stove,"Private Beach, Porch, Patio, Water Views",Unfurnished,,Yes,,,Yes,Septic Tank,Well,Gerrett Conover,508-627-1617,gcc@mvlandvest.com,21116,Landvest MV,508-627-3757,508-627-8617,info@landvest.com,41.379095,-70.508388
102,40465,"00 Red Coat Hill Road, Vineyard Haven MA 02568","A very special place - conforming 3.4 acre parcel offers a unique opportunity among acres of scenic and serene conservation woodlands with miles of special ways and ancient trails to explore. Parcel includes 2.87 acres in Tisbury and .53 acres in West Tisbury which provides access to Lamberts Cove Beach, one of the island's most beautiful beaches. Lot is staked, surveyed, and includes easement for access and electrical service at Red Coat Hill Road. Regulations should allow for 1 bedroom per 10,000 s/f of land, guesthouse and pool with ZBA approval. Enjoy up-island serenity and natural beauty with all conveniences of down-island, just 3 miles to Steamship Ferry and Main Street, Vineyard Haven.","00 Red Coat Hill Road, Vineyard Haven MA 02568",Lambert's Cove,0,0,749000,5,Vineyard Haven,0,3.4,Unimproved Land,0,0,2023-01-27T15:48:27.520Z,Pending,,,,,,,,,Septic Tank,Well,"Dawn Bellante Holand, 508.524.1601",508.524.1601,dawn@sandpiperrealty.com,48379,Sandpiper Realty,508-627-3737,508-627-7014,info@sandpiperrealty.com,41.440694,-70.639644
103,40463,"72 Vineyard Meadow Farms Road, West Tisbury MA 02575","STYLISH BEACH HOUSE NEAR LONG POINT. Located on a spacious 1.8-acre parcel near Long Point Beach and Wildlife Refuge, this fully renovated and meticulously maintained beach house offers a fresh, coastal vibe and a soothing palette of seaside-inspired colors. Both the Living and Dining/Kitchen areas open onto sunny outdoor decks,  perfect for alfresco dining, entertaining and relaxation. This property is also ideally located near the bicycle path and numerous nature trails -- and offers convenient access to Up-island towns as well as all three Down-Island villages for shopping, restaurants and more. The property was fully renovated from top to bottom in 2013 and the owners have done continuous upgrades since. The lower level includes an additional 468 square feet of finished living space, which expands the total finished living space to 2,000+ square feet. The property, aptly named ""Beachy Keen"" has a strong rental history and is being offered with $43,000+ in gross rental income for 2023-- which may transfer to a buyer at closing -- PLUS the property is being offered TURNKEY with all furnishings and contents (estimated value at $20,000).","72 Vineyard Meadow Farms Road, West Tisbury MA 02575",South Shore,3,2,1795000,5,West Tisbury,1547,1.8,Single Family Residence,1984,2013,2023-01-27T13:44:25.560Z,Active,,"Public Beach, Deck",Furnished,There is a partially finished Lower Level with over 400 square feet of additional living space (not included in ELA square footage).,Gas Fireplace In Living Room,Other,,Ample Off-Street Parking,Septic Tank,Well,Wendy Harman,774-549-5968,wendy.harman@compass.com,21070,Compass | Point B,508-627-4567,508-627-4567,wendy.harman@compass.com,41.379866,-70.61989
104,40125,"Baylis Woods Tashmoo Avenue, Vineyard Haven MA 02568","Located in Down Town Vineyard Haven, this lovely Building Lot is on Tashmoo Avenue in the private Baylis Woods Area. Walk to Main Street and the Harbor,  Owen Park, Lake Tashmoo /Boat Landing & Tennis. Take a bike ride around West Chop or hike to some of the Martha's Vineyard Land Bank West Chop  beaches and trails from this lovely 1/3 acre building lot which is large enough to have a house and guest house. Enhanced Septic System is required in Tisbury, to be designed by the Buyer.","Baylis Woods Tashmoo Avenue, Vineyard Haven MA 02568",Downtown,0,0,549000,5,Vineyard Haven,0,0.331,Unimproved Land,0,0,2022-09-20T07:19:06.387Z,Active,,,,,,,,,Septic Tank,Town,Tom Zinno,508 989-8443,vinhomes@gmail.com,21012,Vineyard Homes,508-693-7066,508-693-9277,vinhomes@gmail.com,41.46022,-70.61418
105,40141,"400 Barnes Road, Oak Bluffs MA 02557","Welcome to 400 Barnes Road, Oak Bluffs. This stunning contemporary is lavish with architectural design. Every detail was thoughtfully selected to provide the ultimate luxurious experience. The quality of materials used to build this home are unmatched by any other property currently on island. The elevator travels silently to each floor and opens to the oasis of every living area. There are over 7000 square feet of open living space with multiple rooms connecting and flowing effortlessly throughout the 3 levels of the home. The distinctive interior features high-end materials and appliances, designer lighting fixtures and a chef's open kitchen. High ceilings and full length windows with motorized privacy shades let in tons of natural light during the day and feature magnificent sunsets in the evening. The media room full bar area with wine cellar and the gym are truly a must see.. On the exterior you will find relaxation at its finest with beautiful infinity pool with access to the pond for Boating and other Water activities -","400 Barnes Road, Oak Bluffs MA 02557",Central,6,5.5,7300000,5,Oak Bluffs,7000,2.41,Single Family Residence,2008,3,2022-09-25T17:45:44.987Z,Active,Washer,"Deck, Garden, Gym, Hot Tub, Patio, Porch",Furnished,The elevator travels silently to each floor and opens to the oasis of every living area. There are over 7000 square feet of open living space with multiple rooms connecting and flowing effortlessly throughout the 3 levels of the home.,3,RadH,,2 Car Garage and additional Parking for 7 plus Vehicles,Twn,Town,Scott Lewis,475-777-4544,scott@slewisrealestate.com,54372,"Lewis Real Estate Services, LLC",475-777-4544,,,41.430405,-70.598488
106,40176,"16 Rock Pond Road, West Tisbury MA 02535","Rare opportunity to own a beautiful 4 bedroom South Mountain designed and built home in a community oasis.
This large 4 bedroom 2 bath home with a full basement is elegantly situated amongst a 30 Acre backdrop in rural West Tisbury, nestled in a community of equally beautiful and well executed homes. 
From the front door entryway the open floor plan flows through kitchen dining and living areas and into  the 1st floor bedroom. The large office/downstairs bedroom with built in shelving and desk has sunlit windows that anchor the main floor. The new full mudroom midway through the home makes for additional access from the parking area OR the front, and adds convenience for comings and goings.   
Stunning Shaker style Cherry cabinets and woodworking in the kitchen with special accents throughout the house highlight the craftsmanship and quality of this building. 
The 2nd floor reveals 3 additional bedrooms of generous size, a full bath and a reading nook/2nd office for homework, studying or daydreaming. 
Full unfinished basement well lit with windows and plenty of space to finish if desired.","16 Rock Pond Road, West Tisbury MA 02535",Central,4,2,1300000,5,West Tisbury,1780,0.1244,Single Family Residence,1999,2004,2022-10-05T11:32:29.573Z,Active Under Contract,Stove,"Private Beach, Deck, Garden, Porch, Patio, Cov",Unfurnished,Full basement,Jotul Gas stove,OFHW,,3 designated parking spots and multiple guest parking areas,Septic Tank,Well,Kerry Quinlan-Potter,508-292-0314,kerry@breakwatermv.com,20846,Breakwater MV,508-292-0314,,kerry@breakwatermv.com,41.428695,-70.632533
107,40201,"9 Duarte Circle, Edgartown MA 02539","Investment opportunity! Located in a quiet cul-de-sac, this 1.04 acre property is one of the largest lots on Duarte Circle providing many options for the next owner or developer.  The property is comprised of a 3 bedroom, 2 bathroom cape style home that has a first floor bedroom and full bathroom, with 2 large bedrooms and a bath on the second floor.  There's a modern kitchen, with stainless steel appliances and sliders that open from the dining area to the large private yard behind the house. 
A huge barn/workshop is connected to the house. House is mid renovation and is being sold ""as is""
A 4 bedroom septic has passed title V. Town sewer hook up is available allowing up to 7 bedrooms.  
With so much potential, a new owner could finish renovating the existing home and create a family compound with pool, pool house, detached bedroom and guest house (after 5 years), or potentially subdivide to 2 lots. 
The property is tucked away, yet close to town with Katama, South Beach, Morning Glory Farm just a few minutes away.
This is an amazing opportunity in a desirable Edgartown location that's seen a lot of high end homes being built in recent years. 
Very easy to show.","9 Duarte Circle, Edgartown MA 02539",Katama,3,2,2395000,5,Edgartown,2000,1.04,Single Family Residence,1990,,2022-10-13T15:18:01.783Z,Pending,Washer,"Public Beach, Deck",Unfurnished,unfinished,,OFHA,,yes,Septic Tank,Town,Alexis Holden,508-560-9906,Alexis.holden11@gmail.com,46150,Tea Lane Associates,508-696-9999,508-696-9929,office@tealaneassociates.com,41.373597,-70.527771
108,40221,"94 Martha's Road, Edgartown MA 02539","Imagine finding a home that's just right!  Nicely located to South Beach, downtown, and easy access to getting up island this home has it all.  The extensive living space indoors and out is the ideal setting for entertaining friends and family. Starting with a beautiful private backyard that has a 16 x 36 pebble tec pool with hot tub, patio, and screened porch.  Inside, an open floor concept with a kitchen and oversized breakfast bar, living room with gas fireplace, and dining area to accommodate a large gathering. Large primary bedroom en suite with walk-in closet, office, powder room, and sitting area complete the first level. On the second level, there are 5 spacious bedrooms, 2 full bathrooms, and laundry.  Huge rec area in the basement is currently used as a fitness center and TV room, there is also a full bathroom, and second laundry area. Attached 2 car garage with an abundance of storage space. This home really has it all!  Furnishings are available separately.","94 Martha's Road, Edgartown MA 02539",Katama,6,4.5,4295000,5,Edgartown,3902,0.61,Single Family Residence,2009,2022,2022-10-18T19:28:24.003Z,Active,Stove,"Deck, Garden, Screen Porch, Porch, Public Beach, Private Pool",Unfurnished,Finished basement with 1,Yes in living room/gas,GFHA,,Ample parking,Twn,Town,Bonnie Pierce,508-367-2303,bonnie@wallacemv.com,20965,Wallace & Co. Sotheby's,508-627-3313,508-627-9777,info@wallacemv.com,41.371613,-70.517043
109,40227,"7 The Aerie, Chilmark MA 02535","For the artist and nature enthusiast!  This cozy post and beam house boasts 3 bedrooms and 1 1/2 baths.  Saltillo tile throughout the first floor.  Built in shelving and cabinetry for great storage.  Close proximity to Menemsha and Chilmark center.  Private and peaceful yard with potential for a gardener to add their own touches.  Two out buildings provide for additional storage.  Garden shed/barn with loft area above and second outbuilding is perfect for a home office, artist studio or guests visiting. Come see this ""little house on the Aerie."" BEST AND FINAL OFFERS due Monday, November 7 by 4PM.","7 The Aerie, Chilmark MA 02535",South,3,1.5,1950000,5,Chilmark,1386,3.3,Single Family Residence,1989,,2022-10-21T14:57:48.680Z,Pending,,"Public Beach, Garden",Unfurnished,,,Radiant,,yes,Septic Tank,Well,Julianna Flanders,,julie@flandersrealestate.net,20847,Flanders Real Estate,508-645-2632,508-645-3346,flanders@flandersrealestate.net,41.357215,-70.747547
110,40231,"12 Lily Farm Road, West Tisbury MA 02575","Your Vineyard retreat! Anchored by the charm of a classical, New England-styled, Greek Revival residence. Relax in a tastefully crafted island home for all seasons, easy to maintain and use. Comfortable living on three floors, with mahogany-bunged yellow pine flooring throughout. Exposed beams, hand-crafted stair details and finely painted trims. A sun-filled dining area with its handmade white pine kitchen cupboards, crown trims and exposed beam, leading to the distinctive handcrafted kitchen with quality appliances. An oversized window overlooks the gardens and the morning sun rising in the east. Handmade french doors lead you to an outdoor seating and TV area on the new mahogany deck (2021). Upstairs are two lovely bedrooms and a full bath with a tiled-floor, a handcrafted pine vanity and custom hand-painted tile, multiple closets and pull-down access to attic storage. Solid wood doors with glass doorknobs and brass hardware throughout the house. The Lower Level provides an entirely separate TV area with laundry and utility room. Come for the weekend, come for the summer, or live year round in a privately sited, quiet neighborhood on a paved road. Fieldstone steps and walks, an enclosed vegetable garden and a perimeter filled with a mix of colorful deciduous and evergreen trees creating a secluded oasis. Play yard games on the level green lawns, take naps in the shade-covered hammock, or entertain friends around the fire pit.  Several outbuildings and a new 6-bedroom Title V septic system (installed in 2019) opens the door for expansion options without sacrificing privacy. Easy access to the State Forest and the Greenlands Conservation areas with their miles of trails and bike paths. Resident access to the enchanting Lambert's Cove Beach. Associate membership to local association pool & tennis located across the street, also available.","12 Lily Farm Road, West Tisbury MA 02575",Central,3,1,1750000,5,West Tisbury,1560,1.45,Single Family Residence,1991,2000,2022-10-23T11:02:57.593Z,Active,,"Public Beach, Deck, Garden, Tennis Court, Community Pool",Unfurnished,Fully insulated,,Heat Pump,,,Septic Tank,Well,Richard Rooney,508-627-2710,richard@rooneyandcompany.com,20852,Rooney & Company,508-696-3293,508-696-3295,rtrco@vineyard.net,41.421548,-70.64136
111,40251,"99 The Boulevard, Edgartown MA 02539","Unique, light-filled Edgartown contemporary colonial, constructed in 1985, the home has been completely updated by its owner/builder, including Andersen windows, custom kitchen and bathrooms, roof, and HVAC system. The floor plan offers three bedrooms, with balconies on both the second and third levels, plus an entertainment room and office with private entrance located above the garage. Thoughtful planning and detail have also gone into the outdoor living space, featuring a stone patio with built-in-grill and fire pit. Your kayak, canoe, and shellfishing gear will be put to good use as the town boat landing on Sengekontacket Pond is only 1/3 mile away. A new MicroFAST nitrogen removal septic system is being installed. Assessed value does not account for the recent remodel. Quality and value are abound in this Edgartown retreat. Builder/Owner will entertain changes/additions to further customize this home.","99 The Boulevard, Edgartown MA 02539",Sengy,3,4,2475000,5,Edgartown,3039,0.2754,Single Family Residence,1985,2022,2022-11-01T15:02:34.827Z,Active,Stove,"Deck, Patio, Public Beach, Water Views",Unfurnished,Full unfinished basement.,Wood burning fireplace in living room,GFHA,,1 car garage and driveway parking,Septic Tank,Town,Nic Korba,774.836.2858,Nic@todayrealestate.com,37262,Landmarks at TODAY Real Estate,508-568-8100,,,41.407459,-70.554683
112,40261,"84 California Avenue, Oak Bluffs MA 02557","This beautiful, newly constructed house is ready for you to make it your home. Located less than 1.5 miles from Circuit Ave, this 1,860 sq. ft. one bedroom, 3 full bath custom colonial is just getting its finishing touches. Enter through the wrap-around covered porch and be welcomed by this thoughtfully-designed and well-constructed home.  The first floor consists of a mudroom, full bath, kitchen with an island, dining area, and a spacious living room. The dining and living rooms open onto the deck that runs along the back of the house. The kitchen will have stainless Bosch appliances, an abundance of cabinets, and granite countertops.  Hickory flooring throughout the first-floor living areas, tiled mudroom and baths, and carpet in the bedroom and loft. The second floor has a primary bedroom with an en suite.  There is also a spacious loft that utilizes another full bath.  Enjoy the open feeling that the high ceilings and windows create throughout the second floor.  The full, unfinished basement has a sliding door that fills the space with light and gives access to an exterior stairwell. Central air. Spray foam insulation. There will be a full-size, stackable washer/dryer in the mudroom. There is room for a garage or, possibly, a pool. Great opportunity to purchase a newly constructed home.  Please see the attached builder's spec sheet.  Easy to show.","84 California Avenue, Oak Bluffs MA 02557",Lagoon/Harbor,1,3,1299000,5,Oak Bluffs,1860,0.2295,Single Family Residence,2022,0,2022-11-02T18:07:08.840Z,Active,Washer,"Public Beach, Deck",Unfurnished,Basement has 9-foot ceilings and a set of sliding doors to an exterior staircase up and out.  Home to the heat pump and hot water heater.  Full insulated with spray-foam insulation.,0,Heat Pump,,"Circle, stone driveway",Septic Tank,Town,Michele Moore,508-776-4733,sales@islandrealestatemv.com,21090,Island Real Estate,508-693-4800,508-693-7540,islandre@vineyard.net,41.446663,-70.582541
